"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"435",2019-03-11,"2019","Mar","Mar 2019",103,134.290067339315,137.870967741935,136.299946718477,135.609085797072
"436",2019-03-12,"2019","Mar","Mar 2019",117,134.290067339315,137.870967741935,135.609555216081,136.129221022017
"437",2019-03-13,"2019","Mar","Mar 2019",169,134.290067339315,137.870967741935,135.037697381392,136.680239609959
"438",2019-03-14,"2019","Mar","Mar 2019",135,134.290067339315,137.870967741935,134.594494370428,137.261151777709
"439",2019-03-15,"2019","Mar","Mar 2019",116,134.290067339315,137.870967741935,134.290067339315,137.870967741935
"440",2019-03-16,"2019","Mar","Mar 2019",125,134.290067339315,137.870967741935,134.131720859439,138.508599995693
"441",2019-03-17,"2019","Mar","Mar 2019",91,134.290067339315,137.870967741935,134.115493163753,139.172570136972
"442",2019-03-18,"2019","Mar","Mar 2019",133,134.290067339315,137.870967741935,134.234605900589,139.861302040009
"443",2019-03-19,"2019","Mar","Mar 2019",163,134.290067339315,137.870967741935,134.482280718304,140.573219579102
"444",2019-03-20,"2019","Mar","Mar 2019",145,134.290067339315,137.870967741935,134.85173926519,141.306746628368
"445",2019-03-21,"2019","Mar","Mar 2019",136,134.290067339315,137.870967741935,135.336203189594,142.060307062102
"446",2019-03-22,"2019","Mar","Mar 2019",153,134.290067339315,137.870967741935,135.928894139847,142.832324754542
"447",2019-03-23,"2019","Mar","Mar 2019",137,134.290067339315,137.870967741935,136.623033764282,143.621223579923
"448",2019-03-24,"2019","Mar","Mar 2019",142,134.290067339315,137.870967741935,137.411843711232,144.425427412481
"449",2019-03-25,"2019","Mar","Mar 2019",107,134.290067339315,137.870967741935,138.288545629104,145.243360126523
"450",2019-03-26,"2019","Mar","Mar 2019",153,134.290067339315,137.870967741935,139.246361166085,146.073445596149
"451",2019-03-27,"2019","Mar","Mar 2019",158,134.290067339315,137.870967741935,140.278511970576,146.914107695663
"452",2019-03-28,"2019","Mar","Mar 2019",116,134.290067339315,137.870967741935,141.378219690909,147.763770299301
"453",2019-03-29,"2019","Mar","Mar 2019",135,134.290067339315,137.870967741935,142.538705975417,148.620857281301
"454",2019-03-30,"2019","Mar","Mar 2019",154,134.290067339315,137.870967741935,143.75319247243,149.483792515898
"455",2019-03-31,"2019","Mar","Mar 2019",141,134.290067339315,137.870967741935,145.014900830389,150.350999877401
"456",2019-04-01,"2019","Apr","Apr 2019",78,164.997870364844,162.8,146.317052697416,151.220903239903
"457",2019-04-02,"2019","Apr","Apr 2019",123,164.997870364844,162.8,147.652869721945,152.091926477713
"458",2019-04-03,"2019","Apr","Apr 2019",158,164.997870364844,162.8,149.015573552308,152.962493465067
"459",2019-04-04,"2019","Apr","Apr 2019",200,164.997870364844,162.8,150.398385836838,153.831028076202
"460",2019-04-05,"2019","Apr","Apr 2019",133,164.997870364844,162.8,151.794528223866,154.695954185353
"461",2019-04-06,"2019","Apr","Apr 2019",145,164.997870364844,162.8,153.197222361842,155.55569566683
"462",2019-04-07,"2019","Apr","Apr 2019",151,164.997870364844,162.8,154.599689898865,156.408676394726
"463",2019-04-08,"2019","Apr","Apr 2019",127,164.997870364844,162.8,155.995152483382,157.253320243348
"464",2019-04-09,"2019","Apr","Apr 2019",155,164.997870364844,162.8,157.376831763725,158.088051086935
"465",2019-04-10,"2019","Apr","Apr 2019",146,164.997870364844,162.8,158.737949388228,158.911292799721
"466",2019-04-11,"2019","Apr","Apr 2019",162,164.997870364844,162.8,160.071727005331,159.721469256011
"467",2019-04-12,"2019","Apr","Apr 2019",119,164.997870364844,162.8,161.371386263145,160.517004329907
"468",2019-04-13,"2019","Apr","Apr 2019",100,164.997870364844,162.8,162.630148810114,161.296321895712
"469",2019-04-14,"2019","Apr","Apr 2019",159,164.997870364844,162.8,163.84123629457,162.057845827665
"470",2019-04-15,"2019","Apr","Apr 2019",141,164.997870364844,162.8,164.997870364844,162.8
"471",2019-04-16,"2019","Apr","Apr 2019",169,164.997870364844,162.8,166.095922987817,163.522734639168
"472",2019-04-17,"2019","Apr","Apr 2019",186,164.997870364844,162.8,167.141867404635,164.232105380526
"473",2019-04-18,"2019","Apr","Apr 2019",178,164.997870364844,162.8,168.144827174736,164.93569421147
"474",2019-04-19,"2019","Apr","Apr 2019",229,164.997870364844,162.8,169.113925857817,165.641083119571
"475",2019-04-20,"2019","Apr","Apr 2019",301,164.997870364844,162.8,170.05828701349,166.35585409234
"476",2019-04-21,"2019","Apr","Apr 2019",243,164.997870364844,162.8,170.987034201363,167.087589117291
"477",2019-04-22,"2019","Apr","Apr 2019",110,164.997870364844,162.8,171.909290981046,167.843870181936
"478",2019-04-23,"2019","Apr","Apr 2019",139,164.997870364844,162.8,172.834180912227,168.632279273853
"479",2019-04-24,"2019","Apr","Apr 2019",163,164.997870364844,162.8,173.770827554361,169.460398380424
"480",2019-04-25,"2019","Apr","Apr 2019",176,164.997870364844,162.8,174.728354467135,170.335809489225
"481",2019-04-26,"2019","Apr","Apr 2019",207,164.997870364844,162.8,175.715885210159,171.266094587769
"482",2019-04-27,"2019","Apr","Apr 2019",173,164.997870364844,162.8,176.742543343043,172.258835663568
"483",2019-04-28,"2019","Apr","Apr 2019",178,164.997870364844,162.8,177.817452425487,173.321614704225
"484",2019-04-29,"2019","Apr","Apr 2019",126,164.997870364844,162.8,178.949736016924,174.462013697076
"485",2019-04-30,"2019","Apr","Apr 2019",209,164.997870364844,162.8,180.14851767705,175.68761462972
"486",2019-05-01,"2019","May","May 2019",190,212.314031356818,209.451612903226,181.422920965475,177.005999489667
"487",2019-05-02,"2019","May","May 2019",200,212.314031356818,209.451612903226,182.782069441808,178.42475026443
"488",2019-05-03,"2019","May","May 2019",227,212.314031356818,209.451612903226,184.235086665661,179.951448941521
"489",2019-05-04,"2019","May","May 2019",342,212.314031356818,209.451612903226,185.791096196774,181.593677508595
"490",2019-05-05,"2019","May","May 2019",242,212.314031356818,209.451612903226,187.459221594502,183.359017952889
"491",2019-05-06,"2019","May","May 2019",175,212.314031356818,209.451612903226,189.248586418578,185.25505226205
"492",2019-05-07,"2019","May","May 2019",247,212.314031356818,209.451612903226,191.168314228612,187.289362423587
"493",2019-05-08,"2019","May","May 2019",168,212.314031356818,209.451612903226,193.227528584214,189.469530425014
"494",2019-05-09,"2019","May","May 2019",210,212.314031356818,209.451612903226,195.435353044993,191.803138253843
"495",2019-05-10,"2019","May","May 2019",178,212.314031356818,209.451612903226,197.800911170762,194.2977678978
"496",2019-05-11,"2019","May","May 2019",200,212.314031356818,209.451612903226,200.333326520739,196.961001343983
"497",2019-05-12,"2019","May","May 2019",165,212.314031356818,209.451612903226,203.041722654724,199.800420580105
"498",2019-05-13,"2019","May","May 2019",135,212.314031356818,209.451612903226,205.935223132325,202.823607593678
"499",2019-05-14,"2019","May","May 2019",228,212.314031356818,209.451612903226,209.022951513153,206.038144372214
"500",2019-05-15,"2019","May","May 2019",218,212.314031356818,209.451612903226,212.314031356818,209.451612903226
"501",2019-05-16,"2019","May","May 2019",166,212.314031356818,209.451612903226,215.813085845947,213.067339752522
"502",2019-05-17,"2019","May","May 2019",178,212.314031356818,209.451612903226,219.506736653169,216.871629796959
"503",2019-05-18,"2019","May","May 2019",234,212.314031356818,209.451612903226,223.377105074695,220.846532492276
"504",2019-05-19,"2019","May","May 2019",310,212.314031356818,209.451612903226,227.406312406456,224.974097293919
"505",2019-05-20,"2019","May","May 2019",99,212.314031356818,209.451612903226,231.576479944382,229.236373657336
"506",2019-05-21,"2019","May","May 2019",169,212.314031356818,209.451612903226,235.869728984764,233.615411038341
"507",2019-05-22,"2019","May","May 2019",256,212.314031356818,209.451612903226,240.268180822817,238.093258891654
"508",2019-05-23,"2019","May","May 2019",176,212.314031356818,209.451612903226,244.753956754824,242.651966673079
"509",2019-05-24,"2019","May","May 2019",206,212.314031356818,209.451612903226,249.309178076714,247.273583838064
"510",2019-05-25,"2019","May","May 2019",193,212.314031356818,209.451612903226,253.915966084417,251.940159842056
"511",2019-05-26,"2019","May","May 2019",259,212.314031356818,209.451612903226,258.556442073864,256.633744140501
"512",2019-05-27,"2019","May","May 2019",240,212.314031356818,209.451612903226,263.212727341371,261.336386189237
"513",2019-05-28,"2019","May","May 2019",218,212.314031356818,209.451612903226,267.866943182094,266.030135442928
"514",2019-05-29,"2019","May","May 2019",244,212.314031356818,209.451612903226,272.501210892349,270.697041357413
"515",2019-05-30,"2019","May","May 2019",190,212.314031356818,209.451612903226,277.097651768066,275.319153388137
"516",2019-05-31,"2019","May","May 2019",230,212.314031356818,209.451612903226,281.638387105175,279.878520990548
"517",2019-06-01,"2019","Jun","Jun 2019",323,330.907233761642,328.533333333333,286.105538199607,284.357193620092
"518",2019-06-02,"2019","Jun","Jun 2019",334,330.907233761642,328.533333333333,290.481226347649,288.737220732576
"519",2019-06-03,"2019","Jun","Jun 2019",190,330.907233761642,328.533333333333,294.747572844505,293.000651782718
"520",2019-06-04,"2019","Jun","Jun 2019",406,330.907233761642,328.533333333333,298.886698986472,297.129536226332
"521",2019-06-05,"2019","Jun","Jun 2019",326,330.907233761642,328.533333333333,302.88072606948,301.105923518867
"522",2019-06-06,"2019","Jun","Jun 2019",330,330.907233761642,328.533333333333,306.711775389458,304.911863115768
"523",2019-06-07,"2019","Jun","Jun 2019",275,330.907233761642,328.533333333333,310.361968242633,308.529404472775
"524",2019-06-08,"2019","Jun","Jun 2019",301,330.907233761642,328.533333333333,313.813425924326,311.940597044732
"525",2019-06-09,"2019","Jun","Jun 2019",239,330.907233761642,328.533333333333,317.048269730779,315.127490287395
"526",2019-06-10,"2019","Jun","Jun 2019",242,330.907233761642,328.533333333333,320.048620957921,318.072133656211
"527",2019-06-11,"2019","Jun","Jun 2019",433,330.907233761642,328.533333333333,322.796600901683,320.756576606627
"528",2019-06-12,"2019","Jun","Jun 2019",334,330.907233761642,328.533333333333,325.274330857994,323.16286859409
"529",2019-06-13,"2019","Jun","Jun 2019",243,330.907233761642,328.533333333333,327.463932122955,325.273059074208
"530",2019-06-14,"2019","Jun","Jun 2019",268,330.907233761642,328.533333333333,329.347525992129,327.069197502078
"531",2019-06-15,"2019","Jun","Jun 2019",335,330.907233761642,328.533333333333,330.907233761642,328.533333333333
"532",2019-06-16,"2019","Jun","Jun 2019",381,330.907233761642,328.533333333333,332.130694862134,329.653170400368
"533",2019-06-17,"2019","Jun","Jun 2019",364,330.907233761642,328.533333333333,333.027621263091,330.439030043363
"534",2019-06-18,"2019","Jun","Jun 2019",369,330.907233761642,328.533333333333,333.61324306871,330.906887979443
"535",2019-06-19,"2019","Jun","Jun 2019",330,330.907233761642,328.533333333333,333.902790383198,331.072719925737
"536",2019-06-20,"2019","Jun","Jun 2019",250,330.907233761642,328.533333333333,333.911493310705,330.952501599345
"537",2019-06-21,"2019","Jun","Jun 2019",354,330.907233761642,328.533333333333,333.654581955465,330.56220871742
"538",2019-06-22,"2019","Jun","Jun 2019",366,330.907233761642,328.533333333333,333.147286421673,329.917816997088
"539",2019-06-23,"2019","Jun","Jun 2019",386,330.907233761642,328.533333333333,332.404836813526,329.035302155475
"540",2019-06-24,"2019","Jun","Jun 2019",245,330.907233761642,328.533333333333,331.442463235132,327.930639909608
"541",2019-06-25,"2019","Jun","Jun 2019",332,330.907233761642,328.533333333333,330.275395790847,326.619805976797
"542",2019-06-26,"2019","Jun","Jun 2019",333,330.907233761642,328.533333333333,328.918864584799,325.118776074087
"543",2019-06-27,"2019","Jun","Jun 2019",286,330.907233761642,328.533333333333,327.388099721183,323.443525918603
"544",2019-06-28,"2019","Jun","Jun 2019",297,330.907233761642,328.533333333333,325.698331304195,321.610031227473
"545",2019-06-29,"2019","Jun","Jun 2019",400,330.907233761642,328.533333333333,323.864789438033,319.634267717822
"546",2019-06-30,"2019","Jun","Jun 2019",584,330.907233761642,328.533333333333,321.902704226724,317.532211106598
"547",2019-07-01,"2019","Jul","Jul 2019",340,287.402695515486,281.709677419355,319.827305774793,315.319837111278
"548",2019-07-02,"2019","Jul","Jul 2019",346,287.402695515486,281.709677419355,317.653824186277,313.013121448818
"549",2019-07-03,"2019","Jul","Jul 2019",280,287.402695515486,281.709677419355,315.397489565374,310.628039836345
"550",2019-07-04,"2019","Jul","Jul 2019",278,287.402695515486,281.709677419355,313.07353201628,308.180567990985
"551",2019-07-05,"2019","Jul","Jul 2019",216,287.402695515486,281.709677419355,310.69718164319,305.686681629866
"552",2019-07-06,"2019","Jul","Jul 2019",293,287.402695515486,281.709677419355,308.283668550102,303.162356469902
"553",2019-07-07,"2019","Jul","Jul 2019",431,287.402695515486,281.709677419355,305.848222841612,300.623568228641
"554",2019-07-08,"2019","Jul","Jul 2019",260,287.402695515486,281.709677419355,303.406074621717,298.086292623001
"555",2019-07-09,"2019","Jul","Jul 2019",317,287.402695515486,281.709677419355,300.972453994616,295.566505370108
"556",2019-07-10,"2019","Jul","Jul 2019",311,287.402695515486,281.709677419355,298.562591064503,293.080182187088
"557",2019-07-11,"2019","Jul","Jul 2019",260,287.402695515486,281.709677419355,296.191715935576,290.643298791069
"558",2019-07-12,"2019","Jul","Jul 2019",389,287.402695515486,281.709677419355,293.875058711842,288.271830898983
"559",2019-07-13,"2019","Jul","Jul 2019",452,287.402695515486,281.709677419355,291.627849497881,285.98175422835
"560",2019-07-14,"2019","Jul","Jul 2019",376,287.402695515486,281.709677419355,289.465318397697,283.789044496099
"561",2019-07-15,"2019","Jul","Jul 2019",300,287.402695515486,281.709677419355,287.402695515486,281.709677419355
"562",2019-07-16,"2019","Jul","Jul 2019",300,287.402695515486,281.709677419355,285.452201525665,279.756413245534
"563",2019-07-17,"2019","Jul","Jul 2019",241,287.402695515486,281.709677419355,283.614019383385,277.929150343066
"564",2019-07-18,"2019","Jul","Jul 2019",233,287.402695515486,281.709677419355,281.885322614473,276.224571611119
"565",2019-07-19,"2019","Jul","Jul 2019",237,287.402695515486,281.709677419355,280.263284744292,274.639359948402
"566",2019-07-20,"2019","Jul","Jul 2019",283,287.402695515486,281.709677419355,278.745079298362,273.170198253778
"567",2019-07-21,"2019","Jul","Jul 2019",217,287.402695515486,281.709677419355,277.327879802205,271.813769426115
"568",2019-07-22,"2019","Jul","Jul 2019",220,287.402695515486,281.709677419355,276.00885978134,270.566756364276
"569",2019-07-23,"2019","Jul","Jul 2019",255,287.402695515486,281.709677419355,274.78519276119,269.425841967037
"570",2019-07-24,"2019","Jul","Jul 2019",232,287.402695515486,281.709677419355,273.65405226748,268.387709133453
"571",2019-07-25,"2019","Jul","Jul 2019",201,287.402695515486,281.709677419355,272.612611825624,267.449040762289
"572",2019-07-26,"2019","Jul","Jul 2019",233,287.402695515486,281.709677419355,271.658044961143,266.60651975241
"573",2019-07-27,"2019","Jul","Jul 2019",257,287.402695515486,281.709677419355,270.787525199558,265.856829002683
"574",2019-07-28,"2019","Jul","Jul 2019",210,287.402695515486,281.709677419355,269.998226066389,265.196651411971
"575",2019-07-29,"2019","Jul","Jul 2019",254,287.402695515486,281.709677419355,269.287321087101,264.622669879097
"576",2019-07-30,"2019","Jul","Jul 2019",214,287.402695515486,281.709677419355,268.651983787332,264.13156730302
"577",2019-07-31,"2019","Jul","Jul 2019",297,287.402695515486,281.709677419355,268.089387692541,263.720026582554
"578",2019-08-01,"2019","Aug","Aug 2019",193,266.457388222082,264.838709677419,267.596706328248,263.384730616566
"579",2019-08-02,"2019","Aug","Aug 2019",246,266.457388222082,264.838709677419,267.171113219974,263.122362303919
"580",2019-08-03,"2019","Aug","Aug 2019",282,266.457388222082,264.838709677419,266.809781893213,262.929604543467
"581",2019-08-04,"2019","Aug","Aug 2019",243,266.457388222082,264.838709677419,266.509885873544,262.803140234105
"582",2019-08-05,"2019","Aug","Aug 2019",293,266.457388222082,264.838709677419,266.268598686456,262.739652274681
"583",2019-08-06,"2019","Aug","Aug 2019",285,266.457388222082,264.838709677419,266.08309385747,262.73582356406
"584",2019-08-07,"2019","Aug","Aug 2019",312,266.457388222082,264.838709677419,265.950544912105,262.788337001107
"585",2019-08-08,"2019","Aug","Aug 2019",345,266.457388222082,264.838709677419,265.868125375882,262.893875484687
"586",2019-08-09,"2019","Aug","Aug 2019",243,266.457388222082,264.838709677419,265.833008774322,263.04912191368
"587",2019-08-10,"2019","Aug","Aug 2019",265,266.457388222082,264.838709677419,265.84236863295,263.250759186925
"588",2019-08-11,"2019","Aug","Aug 2019",302,266.457388222082,264.838709677419,265.893378477283,263.495470203299
"589",2019-08-12,"2019","Aug","Aug 2019",226,266.457388222082,264.838709677419,265.98321183284,263.779937861667
"590",2019-08-13,"2019","Aug","Aug 2019",283,266.457388222082,264.838709677419,266.109042225142,264.100845060894
"591",2019-08-14,"2019","Aug","Aug 2019",326,266.457388222082,264.838709677419,266.26804317971,264.454874699846
"592",2019-08-15,"2019","Aug","Aug 2019",201,266.457388222082,264.838709677419,266.457388222082,264.838709677419
"593",2019-08-16,"2019","Aug","Aug 2019",251,266.457388222082,264.838709677419,266.673972062571,265.248890021367
"594",2019-08-17,"2019","Aug","Aug 2019",260,266.457388222082,264.838709677419,266.913574150835,265.681384275331
"595",2019-08-18,"2019","Aug","Aug 2019",215,266.457388222082,264.838709677419,267.17169512134,266.132018111875
"596",2019-08-19,"2019","Aug","Aug 2019",230,266.457388222082,264.838709677419,267.443835608554,266.596617203562
"597",2019-08-20,"2019","Aug","Aug 2019",337,266.457388222082,264.838709677419,267.725496246969,267.071007222994
"598",2019-08-21,"2019","Aug","Aug 2019",255,266.457388222082,264.838709677419,268.012177671004,267.551013842654
"599",2019-08-22,"2019","Aug","Aug 2019",315,266.457388222082,264.838709677419,268.29938051515,268.032462735144
"600",2019-08-23,"2019","Aug","Aug 2019",277,266.457388222082,264.838709677419,268.582605413875,268.511179573027
"601",2019-08-24,"2019","Aug","Aug 2019",225,266.457388222082,264.838709677419,268.857353001646,268.982990028866
"602",2019-08-25,"2019","Aug","Aug 2019",251,266.457388222082,264.838709677419,269.119123912929,269.443719775223
"603",2019-08-26,"2019","Aug","Aug 2019",221,266.457388222082,264.838709677419,269.363418782214,269.889194484697
"604",2019-08-27,"2019","Aug","Aug 2019",254,266.457388222082,264.838709677419,269.585738243924,270.315239829777
"605",2019-08-28,"2019","Aug","Aug 2019",309,266.457388222082,264.838709677419,269.78158293255,270.717681483062
"606",2019-08-29,"2019","Aug","Aug 2019",277,266.457388222082,264.838709677419,269.946453482558,271.092345117117
"607",2019-08-30,"2019","Aug","Aug 2019",204,266.457388222082,264.838709677419,270.075850528416,271.435056404502
"608",2019-08-31,"2019","Aug","Aug 2019",284,266.457388222082,264.838709677419,270.165274704592,271.741641017781
"609",2019-09-01,"2019","Sep","Sep 2019",302,263.650324422865,269.166666666667,270.210226645554,272.007924629538
"610",2019-09-02,"2019","Sep","Sep 2019",243,263.650324422865,269.166666666667,270.206206985762,272.229732912289
"611",2019-09-03,"2019","Sep","Sep 2019",247,263.650324422865,269.166666666667,270.14871635969,272.402891538622
"612",2019-09-04,"2019","Sep","Sep 2019",238,263.650324422865,269.166666666667,270.033255401804,272.523226181099
"613",2019-09-05,"2019","Sep","Sep 2019",294,263.650324422865,269.166666666667,269.855324746571,272.586562512284
"614",2019-09-06,"2019","Sep","Sep 2019",293,263.650324422865,269.166666666667,269.610425028461,272.588726204737
"615",2019-09-07,"2019","Sep","Sep 2019",380,263.650324422865,269.166666666667,269.294056881909,272.525542931016
"616",2019-09-08,"2019","Sep","Sep 2019",323,263.650324422865,269.166666666667,268.901720941437,272.392838363691
"617",2019-09-09,"2019","Sep","Sep 2019",268,263.650324422865,269.166666666667,268.428917841488,272.186438175323
"618",2019-09-10,"2019","Sep","Sep 2019",309,263.650324422865,269.166666666667,267.87114821653,271.902168038476
"619",2019-09-11,"2019","Sep","Sep 2019",252,263.650324422865,269.166666666667,267.22391270103,271.535853625711
"620",2019-09-12,"2019","Sep","Sep 2019",221,263.650324422865,269.166666666667,266.482711929389,271.08332060955
"621",2019-09-13,"2019","Sep","Sep 2019",184,263.650324422865,269.166666666667,265.643046536199,270.540394662631
"622",2019-09-14,"2019","Sep","Sep 2019",224,263.650324422865,269.166666666667,264.700417155868,269.902901457482
"623",2019-09-15,"2019","Sep","Sep 2019",272,263.650324422865,269.166666666667,263.650324422865,269.166666666667
"624",2019-09-16,"2019","Sep","Sep 2019",215,263.650324422865,269.166666666667,262.489439391768,268.328442768282
"625",2019-09-17,"2019","Sep","Sep 2019",313,263.650324422865,269.166666666667,261.219114797602,267.388689462567
"626",2019-09-18,"2019","Sep","Sep 2019",386,263.650324422865,269.166666666667,259.841873795384,266.348793255205
"627",2019-09-19,"2019","Sep","Sep 2019",234,263.650324422865,269.166666666667,258.36023954048,265.210140652143
"628",2019-09-20,"2019","Sep","Sep 2019",262,263.650324422865,269.166666666667,256.776735187916,263.974118159074
"629",2019-09-21,"2019","Sep","Sep 2019",319,263.650324422865,269.166666666667,255.093883892827,262.64211228177
"630",2019-09-22,"2019","Sep","Sep 2019",245,263.650324422865,269.166666666667,253.31420881035,261.215509526007
"631",2019-09-23,"2019","Sep","Sep 2019",195,263.650324422865,269.166666666667,251.440233095622,259.695696397557
"632",2019-09-24,"2019","Sep","Sep 2019",304,263.650324422865,269.166666666667,249.474479903612,258.084059402059
"633",2019-09-25,"2019","Sep","Sep 2019",333,263.650324422865,269.166666666667,247.419472389782,256.381985045552
"634",2019-09-26,"2019","Sep","Sep 2019",252,263.650324422865,269.166666666667,245.277733709109,254.590859833682
"635",2019-09-27,"2019","Sep","Sep 2019",290,263.650324422865,269.166666666667,243.051787016729,252.712070272223
"636",2019-09-28,"2019","Sep","Sep 2019",207,263.650324422865,269.166666666667,240.744155467779,250.747002866948
"637",2019-09-29,"2019","Sep","Sep 2019",289,263.650324422865,269.166666666667,238.357362217194,248.697044123458
"638",2019-09-30,"2019","Sep","Sep 2019",181,263.650324422865,269.166666666667,235.893930420505,246.563580547867
"639",2019-10-01,"2019","Oct","Oct 2019",190,191.461573406512,205.483870967742,233.356383232655,244.347998645783
"640",2019-10-02,"2019","Oct","Oct 2019",312,191.461573406512,205.483870967742,230.74724380878,242.05168492298
"641",2019-10-03,"2019","Oct","Oct 2019",237,191.461573406512,205.483870967742,228.069035304015,239.676025885231
"642",2019-10-04,"2019","Oct","Oct 2019",280,191.461573406512,205.483870967742,225.324280873498,237.222408038312
"643",2019-10-05,"2019","Oct","Oct 2019",350,191.461573406512,205.483870967742,222.515503672128,234.692217887782
"644",2019-10-06,"2019","Oct","Oct 2019",268,191.461573406512,205.483870967742,219.645226855508,232.086841939836
"645",2019-10-07,"2019","Oct","Oct 2019",197,191.461573406512,205.483870967742,216.715973578544,229.407666700042
"646",2019-10-08,"2019","Oct","Oct 2019",251,191.461573406512,205.483870967742,213.730266996372,226.656078674172
"647",2019-10-09,"2019","Oct","Oct 2019",239,191.461573406512,205.483870967742,210.690630264128,223.833464368002
"648",2019-10-10,"2019","Oct","Oct 2019",148,191.461573406512,205.483870967742,207.599586536949,220.941210287305
"649",2019-10-11,"2019","Oct","Oct 2019",162,191.461573406512,205.483870967742,204.459658969708,217.980702937607
"650",2019-10-12,"2019","Oct","Oct 2019",169,191.461573406512,205.483870967742,201.273370718063,214.953328825174
"651",2019-10-13,"2019","Oct","Oct 2019",168,191.461573406512,205.483870967742,198.043244936891,211.860474455535
"652",2019-10-14,"2019","Oct","Oct 2019",201,191.461573406512,205.483870967742,194.771804781329,208.703526334467
"653",2019-10-15,"2019","Oct","Oct 2019",213,191.461573406512,205.483870967742,191.461573406512,205.483870967742
"654",2019-10-16,"2019","Oct","Oct 2019",253,191.461573406512,205.483870967742,188.117014213405,202.205034102194
"655",2019-10-17,"2019","Oct","Oct 2019",255,191.461573406512,205.483870967742,184.750351586003,198.879098448619
"656",2019-10-18,"2019","Oct","Oct 2019",204,191.461573406512,205.483870967742,181.37575015497,195.520285959701
"657",2019-10-19,"2019","Oct","Oct 2019",177,191.461573406512,205.483870967742,178.007374550129,192.142818587298
"658",2019-10-20,"2019","Oct","Oct 2019",142,191.461573406512,205.483870967742,174.659389401585,188.760918283543
"659",2019-10-21,"2019","Oct","Oct 2019",142,191.461573406512,205.483870967742,171.34595933944,185.388807000567
"660",2019-10-22,"2019","Oct","Oct 2019",223,191.461573406512,205.483870967742,168.081248993529,182.040706690226
"661",2019-10-23,"2019","Oct","Oct 2019",224,191.461573406512,205.483870967742,164.879422994498,178.73083930521
"662",2019-10-24,"2019","Oct","Oct 2019",219,191.461573406512,205.483870967742,161.754645972177,175.47342679737
"663",2019-10-25,"2019","Oct","Oct 2019",165,191.461573406512,205.483870967742,158.721082556669,172.282691118839
"664",2019-10-26,"2019","Oct","Oct 2019",134,191.461573406512,205.483870967742,155.792897378079,169.17285422175
"665",2019-10-27,"2019","Oct","Oct 2019",144,191.461573406512,205.483870967742,152.984255066508,166.158138058234
"666",2019-10-28,"2019","Oct","Oct 2019",160,191.461573406512,205.483870967742,150.309320251844,163.252764580188
"667",2019-10-29,"2019","Oct","Oct 2019",244,191.461573406512,205.483870967742,147.782257564636,160.470955740226
"668",2019-10-30,"2019","Oct","Oct 2019",157,191.461573406512,205.483870967742,145.417231634759,157.826933490235
"669",2019-10-31,"2019","Oct","Oct 2019",142,191.461573406512,205.483870967742,143.228407092315,155.334919782348
"670",2019-11-01,"2019","Nov","Nov 2019",201,141.172153918542,145.866666666667,141.229948567409,153.009136568695
"671",2019-11-02,"2019","Nov","Nov 2019",220,141.172153918542,145.866666666667,139.436020690144,150.86380580141
"672",2019-11-03,"2019","Nov","Nov 2019",153,141.172153918542,145.866666666667,137.860788090501,148.913149432471
"673",2019-11-04,"2019","Nov","Nov 2019",175,141.172153918542,145.866666666667,136.518415398846,147.171389414335
"674",2019-11-05,"2019","Nov","Nov 2019",233,141.172153918542,145.866666666667,135.423067245142,145.652747698963
"675",2019-11-06,"2019","Nov","Nov 2019",227,141.172153918542,145.866666666667,134.588908259494,144.371446238489
"676",2019-11-07,"2019","Nov","Nov 2019",184,141.172153918542,145.866666666667,134.030103072003,143.341706985044
"677",2019-11-08,"2019","Nov","Nov 2019",139,141.172153918542,145.866666666667,133.760816312764,142.577751890708
"678",2019-11-09,"2019","Nov","Nov 2019",138,141.172153918542,145.866666666667,133.795212611924,142.093802907742
"679",2019-11-10,"2019","Nov","Nov 2019",130,141.172153918542,145.866666666667,134.147456599554,141.904081988202
"680",2019-11-11,"2019","Nov","Nov 2019",95,141.172153918542,145.866666666667,134.831712905755,142.022811084221
"681",2019-11-12,"2019","Nov","Nov 2019",133,141.172153918542,145.866666666667,135.862146160632,142.46421214793
"682",2019-11-13,"2019","Nov","Nov 2019",110,141.172153918542,145.866666666667,137.252920994287,143.242507131463
"683",2019-11-14,"2019","Nov","Nov 2019",120,141.172153918542,145.866666666667,139.018202036987,144.37191798706
"684",2019-11-15,"2019","Nov","Nov 2019",109,141.172153918542,145.866666666667,141.172153918542,145.866666666667
"685",2019-11-16,"2019","Nov","Nov 2019",136,141.172153918542,145.866666666667,143.721143938269,147.734166167855
"686",2019-11-17,"2019","Nov","Nov 2019",124,141.172153918542,145.866666666667,146.640350071679,149.954593669562
"687",2019-11-18,"2019","Nov","Nov 2019",93,141.172153918542,145.866666666667,149.897152963368,152.501317396087
"688",2019-11-19,"2019","Nov","Nov 2019",117,141.172153918542,145.866666666667,153.45893325793,155.347705571728
"689",2019-11-20,"2019","Nov","Nov 2019",147,141.172153918542,145.866666666667,157.293071600289,158.467126421054
"690",2019-11-21,"2019","Nov","Nov 2019",109,141.172153918542,145.866666666667,161.366948634399,161.832948167842
"691",2019-11-22,"2019","Nov","Nov 2019",127,141.172153918542,145.866666666667,165.647945005164,165.41853903664
