"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"1644",2022-07-02,"2022","Jul","Jul 2022",46,56.011315975923,59.1612903225806,65.3096202338657,65.5887337812257
"1645",2022-07-03,"2022","Jul","Jul 2022",63,56.011315975923,59.1612903225806,64.6878564473931,65.2889078866898
"1646",2022-07-04,"2022","Jul","Jul 2022",54,56.011315975923,59.1612903225806,64.0363705659775,64.9506018741845
"1647",2022-07-05,"2022","Jul","Jul 2022",54,56.011315975923,59.1612903225806,63.3590190524577,64.5754651925631
"1648",2022-07-06,"2022","Jul","Jul 2022",79,56.011315975923,59.1612903225806,62.6596583696135,64.1651472906434
"1649",2022-07-07,"2022","Jul","Jul 2022",91,56.011315975923,59.1612903225806,61.9421449804,63.721297617347
"1650",2022-07-08,"2022","Jul","Jul 2022",64,56.011315975923,59.1612903225806,61.2103353475987,63.2455656214945
"1651",2022-07-09,"2022","Jul","Jul 2022",41,56.011315975923,59.1612903225806,60.4680859340483,62.7396007519393
"1652",2022-07-10,"2022","Jul","Jul 2022",62,56.011315975923,59.1612903225806,59.7192532025875,62.2050524575346
"1653",2022-07-11,"2022","Jul","Jul 2022",47,56.011315975923,59.1612903225806,58.967693616055,61.6435701871338
"1654",2022-07-12,"2022","Jul","Jul 2022",55,56.011315975923,59.1612903225806,58.2172636372274,61.0568033895405
"1655",2022-07-13,"2022","Jul","Jul 2022",64,56.011315975923,59.1612903225806,57.4718197290683,60.4464015137055
"1656",2022-07-14,"2022","Jul","Jul 2022",44,56.011315975923,59.1612903225806,56.7352183543539,59.8140140084345
"1657",2022-07-15,"2022","Jul","Jul 2022",57,56.011315975923,59.1612903225806,56.011315975923,59.1612903225807
"1658",2022-07-16,"2022","Jul","Jul 2022",40,56.011315975923,59.1612903225806,55.3033740430191,58.4899643377212
"1659",2022-07-17,"2022","Jul","Jul 2022",75,56.011315975923,59.1612903225806,54.6122739504486,57.8021076662705
"1660",2022-07-18,"2022","Jul","Jul 2022",47,56.011315975923,59.1612903225806,53.9383020795943,57.0998763535389
"1661",2022-07-19,"2022","Jul","Jul 2022",54,56.011315975923,59.1612903225806,53.2817448116658,56.385426444666
"1662",2022-07-20,"2022","Jul","Jul 2022",59,56.011315975923,59.1612903225806,52.6428885279313,55.6609139848477
"1663",2022-07-21,"2022","Jul","Jul 2022",37,56.011315975923,59.1612903225806,52.0220196096585,54.9284950192801
"1664",2022-07-22,"2022","Jul","Jul 2022",51,56.011315975923,59.1612903225806,51.4194244381154,54.190325593159
"1665",2022-07-23,"2022","Jul","Jul 2022",35,56.011315975923,59.1612903225806,50.8353893945222,53.4485617516188
"1666",2022-07-24,"2022","Jul","Jul 2022",27,56.011315975923,59.1612903225806,50.2702008602438,52.7053595399788
"1667",2022-07-25,"2022","Jul","Jul 2022",47,56.011315975923,59.1612903225806,49.7241452164989,51.9628750033734
"1668",2022-07-26,"2022","Jul","Jul 2022",96,56.011315975923,59.1612903225806,49.1975088445553,51.2232641869988
"1669",2022-07-27,"2022","Jul","Jul 2022",124,56.011315975923,59.1612903225806,48.6905781256811,50.4886831360507
"1670",2022-07-28,"2022","Jul","Jul 2022",131,56.011315975923,59.1612903225806,48.2036394411441,49.7612878957253
"1671",2022-07-29,"2022","Jul","Jul 2022",76,56.011315975923,59.1612903225806,47.7369791721743,49.0432345111593
"1672",2022-07-30,"2022","Jul","Jul 2022",36,56.011315975923,59.1612903225806,47.2908837001172,48.3366790276681
"1673",2022-07-31,"2022","Jul","Jul 2022",37,56.011315975923,59.1612903225806,46.8656394062011,47.6437774903875
"1674",2022-08-01,"2022","Aug","Aug 2022",33,43.1838556365451,40.3548387096774,46.4615326716938,46.9666859445137
"1675",2022-08-02,"2022","Aug","Aug 2022",60,43.1838556365451,40.3548387096774,46.0788498778634,46.3075604352425
"1676",2022-08-03,"2022","Aug","Aug 2022",47,43.1838556365451,40.3548387096774,45.7178774059487,45.6685570077179
"1677",2022-08-04,"2022","Aug","Aug 2022",64,43.1838556365451,40.3548387096774,45.3789016372776,45.0518317072419
"1678",2022-08-05,"2022","Aug","Aug 2022",54,43.1838556365451,40.3548387096774,45.062208953087,44.4595405789567
"1679",2022-08-06,"2022","Aug","Aug 2022",55,43.1838556365451,40.3548387096774,44.768085734645,43.8938396680582
"1680",2022-08-07,"2022","Aug","Aug 2022",42,43.1838556365451,40.3548387096774,44.4968183632193,43.3568850197425
"1681",2022-08-08,"2022","Aug","Aug 2022",71,43.1838556365451,40.3548387096774,44.2486932200781,42.8508326792055
