date,Canada,Atlantic region*,Quebec,Ontario,Prairies region*,British Columbia,Newfoundland and Labrador,Prince Edward Island,Nova Scotia,New Brunswick,Manitoba,Saskatchewan,Alberta
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-05,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-06,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-07,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-08,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-09,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-10,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-11,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-12,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-13,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-14,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-15,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-16,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-17,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-18,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-19,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-20,0.1438125,0,0,0,0.6132691,0,0,0,0,0,0,3.4722223,0
2020-01-21,0.514206,0,0,0,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-22,2.1075103,0,0,4.1666665,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-23,2.1075103,0,0,4.1666665,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-24,2.1075103,0,0,4.1666665,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-25,2.1075103,0,0,4.1666665,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-26,3.7008145,0,0,8.333333,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-27,3.7008145,0,0,8.333333,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-28,3.7008145,0,0,8.333333,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-29,3.7008145,0,0,8.333333,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-30,3.7008145,0,0,8.333333,0.6132691,2.7777777,0,0,0,0,0,3.4722223,0
2020-01-31,3.9731524,0,0,8.333333,1.7746172,2.7777777,0,0,0,0,8.333333,3.4722223,0
2020-02-01,3.9731524,0,0,8.333333,1.7746172,2.7777777,0,0,0,0,8.333333,3.4722223,0
2020-02-02,3.9731524,0,0,8.333333,1.7746172,2.7777777,0,0,0,0,8.333333,3.4722223,0
2020-02-03,3.9731524,0,0,8.333333,1.7746172,2.7777777,0,0,0,0,8.333333,3.4722223,0
2020-02-04,3.8496878,0,0,8.333333,1.7746172,1.8518518,0,0,0,0,8.333333,3.4722223,0
2020-02-05,3.8496878,0,0,8.333333,1.7746172,1.8518518,0,0,0,0,8.333333,3.4722223,0
2020-02-06,3.8496878,0,0,8.333333,1.7746172,1.8518518,0,0,0,0,8.333333,3.4722223,0
2020-02-07,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-08,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-09,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-10,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-11,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-12,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-13,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-14,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-15,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-16,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-17,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-18,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-19,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-20,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-21,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-22,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-23,4.1274829,0,0,8.333333,1.7746172,3.9351852,0,0,0,0,8.333333,3.4722223,0
2020-02-24,4.2509475,0,0,8.333333,1.7746172,4.8611112,0,0,0,0,8.333333,3.4722223,0
2020-02-25,4.2509475,0,0,8.333333,1.7746172,4.8611112,0,0,0,0,8.333333,3.4722223,0
2020-02-26,4.2509475,0,0,8.333333,1.7746172,4.8611112,0,0,0,0,8.333333,3.4722223,0
2020-02-27,4.2509475,0,0,8.333333,1.7746172,4.8611112,0,0,0,0,8.333333,3.4722223,0
2020-02-28,4.2576966,0.1198767,0,8.333333,1.7746172,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,0
2020-02-29,4.2576966,0.1198767,0,8.333333,1.7746172,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,0
2020-03-01,4.2576966,0.1198767,0,8.333333,1.7746172,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,0
2020-03-02,4.2576966,0.1198767,0,8.333333,1.7746172,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,0
2020-03-03,4.2576966,0.1198767,0,8.333333,1.7746172,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,0
2020-03-04,5.594388,0.1198767,0,8.333333,7.4747562,4.8611112,0,2.0833333,0,0,8.333333,3.4722223,8.333333
2020-03-05,5.6857343,1.7423428,0,8.333333,7.4747562,4.8611112,0,2.0833333,0,5.5555553,8.333333,3.4722223,8.333333
2020-03-06,5.9233179,5.9622178,0,8.333333,7.4747562,4.8611112,4.1666665,2.0833333,8.333333,5.5555553,8.333333,3.4722223,8.333333
2020-03-07,5.9804091,6.9762592,0,8.333333,7.4747562,4.8611112,4.1666665,2.0833333,8.333333,9.0277777,8.333333,3.4722223,8.333333
2020-03-08,6.0489197,8.1931086,0,8.333333,7.4747562,4.8611112,4.1666665,2.0833333,8.333333,13.194444,8.333333,3.4722223,8.333333
2020-03-09,6.0489197,8.1931086,0,8.333333,7.4747562,4.8611112,4.1666665,2.0833333,8.333333,13.194444,8.333333,3.4722223,8.333333
2020-03-10,6.0489197,8.1931086,0,8.333333,7.4747562,4.8611112,4.1666665,2.0833333,8.333333,13.194444,8.333333,3.4722223,8.333333
2020-03-11,6.0556688,8.3129854,0,8.333333,7.4747562,4.8611112,4.1666665,4.1666665,8.333333,13.194444,8.333333,3.4722223,8.333333
2020-03-12,11.169699,9.513237,11.111111,8.333333,18.880367,6.5277772,8.333333,4.1666665,8.333333,13.194444,10.416667,3.4722223,24.583334
2020-03-13,16.300127,15.521955,24.756943,12.083333,21.943018,6.5277772,18.75,8.333333,8.333333,22.673613,25,9.3055563,24.583334
2020-03-14,21.218994,15.521955,39.201389,17.638887,21.943018,6.5277772,18.75,8.333333,8.333333,22.673613,25,9.3055563,24.583334
2020-03-15,21.987434,18.390598,43.368053,17.118055,21.943018,6.5277772,18.75,8.333333,16.25,22.673613,25,9.3055563,24.583334
2020-03-16,26.163544,24.597549,43.368053,17.118055,28.073532,24.444443,24.305555,11.111111,21.805555,31.006943,25,22.5,30.138887
2020-03-17,41.072479,27.891087,43.368053,47.916668,37.47876,30,24.305555,28.090277,27.638887,31.701387,25,22.5,43.888885
2020-03-18,49.154133,38.893723,47.997684,57.40741,43.107544,42.129627,45.601852,35.497684,35.046295,37.719906,37.407406,37.407406,45.740742
2020-03-19,51.133995,45.424149,56.331013,57.40741,43.107544,42.129627,45.601852,35.497684,35.046295,60.08102,37.407406,37.407406,45.740742
2020-03-20,52.945297,47.610878,56.331013,57.40741,46.357872,49.074078,52.083332,41.053242,35.046295,60.08102,37.407406,55.810184,45.740742
2020-03-21,55.419708,47.610878,67.685188,57.40741,46.357872,51.157406,52.083332,41.053242,35.046295,60.08102,37.407406,55.810184,45.740742
2020-03-22,55.915565,56.418106,67.685188,57.40741,46.357872,51.157406,52.083332,41.053242,59.351849,60.08102,37.407406,55.810184,45.740742
2020-03-23,58.831173,61.497742,74.629631,60.185184,46.128166,53.240738,65.694443,61.192127,59.351849,60.08102,37.407406,57.199078,45.046295
2020-03-24,59.516888,62.697998,74.629631,60.185184,48.764145,53.240738,69.861107,61.192127,59.351849,60.08102,37.407406,61.365742,47.824078
2020-03-25,62.999195,65.735512,74.629631,63.65741,57.222683,53.240738,71.018517,61.192127,59.351849,69.340279,37.407406,64.074074,59.490742
2020-03-26,63.105968,65.735512,74.629631,63.65741,57.835953,52.962963,71.018517,61.192127,59.351849,69.340279,37.407406,67.546295,59.490742
2020-03-27,66.109734,65.735512,75.462959,67.824074,63.163189,52.962963,71.018517,61.192127,59.351849,69.340279,40.185184,67.546295,66.712959
2020-03-28,67.275009,65.735512,74.074074,71.574074,63.163189,52.962963,71.018517,61.192127,59.351849,69.340279,40.185184,67.546295,66.712959
2020-03-29,68.868317,65.735512,74.074074,75.740738,63.163189,52.962963,71.018517,61.192127,59.351849,69.340279,40.185184,67.546295,66.712959
2020-03-30,69.292419,66.037468,74.074074,73.657402,65.137482,58.518513,71.018517,61.192127,60.185181,69.340279,54.351852,67.546295,66.712959
2020-03-31,69.292419,66.037468,74.074074,73.657402,65.137482,58.518513,71.018517,61.192127,60.185181,69.340279,54.351852,67.546295,66.712959
2020-04-01,70.390022,65.892395,80.555557,73.657402,65.137482,57.40741,71.018517,63.04398,59.490742,69.340279,54.351852,67.546295,66.712959
2020-04-02,70.390022,65.892395,80.555557,73.657402,65.137482,57.40741,71.018517,63.04398,59.490742,69.340279,54.351852,67.546295,66.712959
2020-04-03,71.192078,65.988297,80.555557,75.740738,65.137482,57.40741,71.018517,64.710648,59.490742,69.340279,54.351852,67.546295,66.712959
2020-04-04,71.192078,65.988297,80.555557,75.740738,65.137482,57.40741,71.018517,64.710648,59.490742,69.340279,54.351852,67.546295,66.712959
2020-04-05,71.192078,65.988297,80.555557,75.740738,65.137482,57.40741,71.018517,64.710648,59.490742,69.340279,54.351852,67.546295,66.712959
2020-04-06,70.935692,66.151146,80.555557,75.046295,65.137482,57.40741,71.018517,64.016205,59.490742,70.034721,54.351852,67.546295,66.712959
2020-04-07,70.935692,66.151146,80.555557,75.046295,65.137482,57.40741,71.018517,64.016205,59.490742,70.034721,54.351852,67.546295,66.712959
2020-04-08,70.935692,66.151146,80.555557,75.046295,65.137482,57.40741,71.018517,64.016205,59.490742,70.034721,54.351852,67.546295,66.712959
2020-04-09,71.224953,67.660957,80.555557,75.046295,66.008492,57.40741,71.018517,64.016205,63.65741,70.034721,60.601852,67.546295,66.712959
2020-04-10,71.224953,67.660957,80.555557,75.046295,66.008492,57.40741,71.018517,64.016205,63.65741,70.034721,60.601852,67.546295,66.712959
2020-04-11,71.224953,67.660957,80.555557,75.046295,66.008492,57.40741,71.018517,64.016205,63.65741,70.034721,60.601852,67.546295,66.712959
2020-04-12,71.224953,67.660957,80.555557,75.046295,66.008492,57.40741,71.018517,64.016205,63.65741,70.034721,60.601852,67.546295,66.712959
2020-04-13,71.202255,67.660957,80.555557,75.046295,65.911713,57.40741,71.018517,64.016205,63.65741,70.034721,59.907406,67.546295,66.712959
2020-04-14,71.202255,67.660957,80.555557,75.046295,65.911713,57.40741,71.018517,64.016205,63.65741,70.034721,59.907406,67.546295,66.712959
2020-04-15,71.202255,67.660957,80.555557,75.046295,65.911713,57.40741,71.018517,64.016205,63.65741,70.034721,59.907406,67.546295,66.712959
2020-04-16,71.202255,67.660957,80.555557,75.046295,65.911713,57.40741,71.018517,64.016205,63.65741,70.034721,59.907406,67.546295,66.712959
2020-04-17,71.38382,67.660957,80.555557,75.046295,66.685944,57.40741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-18,71.38382,67.660957,80.555557,75.046295,66.685944,57.40741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-19,71.88385,67.660957,80.555557,75.046295,66.685944,61.15741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-20,71.88385,67.660957,80.555557,75.046295,66.685944,61.15741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-21,71.88385,67.660957,80.555557,75.046295,66.685944,61.15741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-22,71.88385,67.660957,80.555557,75.046295,66.685944,61.15741,71.018517,64.016205,63.65741,70.034721,65.462967,67.546295,66.712959
2020-04-23,71.866592,67.660957,80.555557,75.046295,66.61235,61.15741,71.018517,64.016205,63.65741,70.034721,65.462967,67.129631,66.712959
2020-04-24,71.935959,66.849724,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,67.256943,65.462967,69.907402,66.712959
2020-04-25,71.935959,66.849724,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,67.256943,65.462967,69.907402,66.712959
2020-04-26,71.935959,66.849724,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,67.256943,65.462967,69.907402,66.712959
2020-04-27,71.935959,66.849724,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,67.256943,65.462967,69.907402,66.712959
2020-04-28,71.956512,67.214775,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,68.506943,65.462967,69.907402,66.712959
2020-04-29,71.956512,67.214775,80.555557,75.046295,67.102966,61.15741,71.018517,64.016205,63.65741,68.506943,65.462967,69.907402,66.712959
2020-04-30,72.014038,67.214775,80.555557,75.046295,67.348274,61.15741,71.018517,64.016205,63.65741,68.506943,65.462967,71.296295,66.712959
2020-05-01,71.999344,66.953712,80.555557,75.046295,67.348274,61.15741,71.018517,59.479168,63.65741,68.506943,65.462967,71.296295,66.712959
2020-05-02,71.999344,66.953712,80.555557,75.046295,67.348274,61.15741,71.018517,59.479168,63.65741,68.506943,65.462967,71.296295,66.712959
2020-05-03,71.999344,66.953712,80.555557,75.046295,67.348274,61.15741,71.018517,59.479168,63.65741,68.506943,65.462967,71.296295,66.712959
2020-05-04,70.713898,67.553833,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,68.506943,62.685184,70.601852,66.712959
2020-05-05,70.713898,67.553833,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,68.506943,62.685184,70.601852,66.712959
2020-05-06,70.713898,67.553833,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,68.506943,62.685184,70.601852,66.712959
2020-05-07,70.713898,67.553833,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,68.506943,62.685184,70.601852,66.712959
2020-05-08,70.645386,66.336983,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-09,70.645386,66.336983,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-10,70.645386,66.336983,78.472221,72.962959,66.838501,61.15741,73.101852,59.479168,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-11,70.26181,64.296608,77.083336,72.962959,66.838501,61.15741,66.15741,58.784718,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-12,70.26181,64.296608,77.083336,72.962959,66.838501,61.15741,66.15741,58.784718,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-13,70.26181,64.296608,77.083336,72.962959,66.838501,61.15741,66.15741,58.784718,63.65741,64.340279,62.685184,70.601852,66.712959
2020-05-14,69.445854,64.296608,77.083336,72.962959,64.938461,58.379627,66.15741,58.784718,63.65741,64.340279,62.685184,70.601852,63.935184
2020-05-15,69.208931,64.243332,77.083336,72.962959,63.940937,58.379627,66.15741,57.858795,63.65741,64.340279,62.685184,70.601852,62.476852
2020-05-16,69.15226,63.236794,77.083336,72.962959,63.940937,58.379627,66.15741,57.858795,60.879627,64.340279,62.685184,70.601852,62.476852
2020-05-17,69.15226,63.236794,77.083336,72.962959,63.940937,58.379627,66.15741,57.858795,60.879627,64.340279,62.685184,70.601852,62.476852
2020-05-18,68.43573,63.236794,73.379631,72.962959,63.940937,58.379627,66.15741,57.858795,60.879627,64.340279,62.685184,70.601852,62.476852
2020-05-19,66.934631,62.019943,73.379631,70.185188,63.940937,55.601852,66.15741,57.858795,60.879627,60.173611,62.685184,70.601852,62.476852
2020-05-20,66.934631,62.019943,73.379631,70.185188,63.940937,55.601852,66.15741,57.858795,60.879627,60.173611,62.685184,70.601852,62.476852
2020-05-21,66.934631,62.019943,73.379631,70.185188,63.940937,55.601852,66.15741,57.858795,60.879627,60.173611,62.685184,70.601852,62.476852
2020-05-22,66.700836,62.019943,72.962959,70.185188,63.287678,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,62.476852
2020-05-23,66.700836,62.019943,72.962959,70.185188,63.287678,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,62.476852
2020-05-24,66.700836,62.019943,72.962959,70.185188,63.287678,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,62.476852
2020-05-25,64.19751,62.019943,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,56.921295
2020-05-26,64.19751,62.019943,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,56.921295
2020-05-27,64.19751,62.019943,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,60.879627,60.173611,57.997684,70.601852,56.921295
2020-05-28,64.158691,61.330395,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,60.879627,57.8125,57.997684,70.601852,56.921295
2020-05-29,64.171692,61.561363,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,59.837963,59.895832,57.997684,70.601852,56.921295
2020-05-30,64.171692,61.561363,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,59.837963,59.895832,57.997684,70.601852,56.921295
2020-05-31,64.171692,61.561363,64.629631,70.185188,59.487583,55.601852,66.15741,57.858795,59.837963,59.895832,57.997684,70.601852,56.921295
2020-06-01,63.73457,61.585339,64.629631,70.185188,59.197247,52.824078,66.15741,58.275463,59.837963,59.895832,55.914349,70.601852,56.921295
2020-06-02,63.73457,61.585339,64.629631,70.185188,59.197247,52.824078,66.15741,58.275463,59.837963,59.895832,55.914349,70.601852,56.921295
2020-06-03,63.73457,61.585339,64.629631,70.185188,59.197247,52.824078,66.15741,58.275463,59.837963,59.895832,55.914349,70.601852,56.921295
2020-06-04,63.73457,61.585339,64.629631,70.185188,59.197247,52.824078,66.15741,58.275463,59.837963,59.895832,55.914349,70.601852,56.921295
2020-06-05,61.158073,58.272099,64.629631,63.935184,59.197247,52.824078,59.212963,58.275463,56.88657,59.0625,55.914349,70.601852,56.921295
2020-06-06,61.158073,58.272099,64.629631,63.935184,59.197247,52.824078,59.212963,58.275463,56.88657,59.0625,55.914349,70.601852,56.921295
2020-06-07,61.158073,58.272099,64.629631,63.935184,59.197247,52.824078,59.212963,58.275463,56.88657,59.0625,55.914349,70.601852,56.921295
2020-06-08,60.912678,57.66835,64.629631,63.935184,58.295742,52.824078,58.240738,57.349537,56.88657,58.136578,55.914349,65.497688,56.921295
2020-06-09,60.935513,58.073963,64.629631,63.935184,58.295742,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,65.497688,56.921295
2020-06-10,60.935513,58.073963,64.629631,63.935184,58.295742,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,65.497688,56.921295
2020-06-11,60.918255,58.073963,64.629631,63.935184,58.222149,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,65.081017,56.921295
2020-06-12,59.072292,58.073963,64.629631,62.71991,52.332005,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,65.081017,48.310184
2020-06-13,58.612091,58.073963,64.629631,62.71991,50.369545,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,53.96991,48.310184
2020-06-14,58.612091,58.073963,64.629631,62.71991,50.369545,52.824078,58.240738,57.349537,56.88657,59.525463,55.914349,53.96991,48.310184
2020-06-15,57.695168,57.954086,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,56.88657,59.525463,55.914349,53.96991,44.14352
2020-06-16,57.695168,57.954086,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,56.88657,59.525463,55.914349,53.96991,44.14352
2020-06-17,57.695168,57.954086,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,56.88657,59.525463,55.914349,53.96991,44.14352
2020-06-18,57.593704,56.151894,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,53.03241,58.136578,55.914349,53.96991,44.14352
2020-06-19,57.517582,54.799839,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,53.03241,53.506943,55.914349,53.96991,44.14352
2020-06-20,57.517582,54.799839,63.379627,62.71991,47.519478,52.824078,58.240738,55.266205,53.03241,53.506943,55.914349,53.96991,44.14352
2020-06-21,57.366283,54.799839,63.379627,62.71991,46.874283,52.824078,58.240738,55.266205,53.03241,53.506943,51.284725,53.96991,44.14352
2020-06-22,56.775146,54.799839,60.324078,62.71991,46.874283,52.824078,58.240738,55.266205,53.03241,53.506943,51.284725,53.96991,44.14352
2020-06-23,56.775146,54.799839,60.324078,62.71991,46.874283,52.824078,58.240738,55.266205,53.03241,53.506943,51.284725,53.96991,44.14352
2020-06-24,55.733799,54.395535,60.324078,62.71991,46.874283,45.185184,59.166668,55.266205,51.180557,53.506943,51.284725,53.96991,44.14352
2020-06-25,55.287388,53.045254,60.324078,62.71991,46.874283,42.407406,54.479168,55.266205,51.180557,53.506943,51.284725,53.96991,44.14352
2020-06-26,55.00106,51.99065,60.324078,62.71991,45.906494,42.407406,54.479168,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-06-27,55.00106,51.99065,60.324078,62.71991,45.906494,42.407406,54.479168,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-06-28,55.00106,51.99065,60.324078,62.71991,45.906494,42.407406,54.479168,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-06-29,55.00106,51.99065,60.324078,62.71991,45.906494,42.407406,54.479168,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-06-30,54.974033,51.510548,60.324078,62.71991,45.906494,42.407406,52.8125,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-07-01,54.974033,51.510548,60.324078,62.71991,45.906494,42.407406,52.8125,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-07-02,54.974033,51.510548,60.324078,62.71991,45.906494,42.407406,52.8125,55.266205,51.180557,49.895832,44.340275,53.96991,44.14352
2020-07-03,54.896652,50.136189,60.324078,62.71991,45.906494,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,53.96991,44.14352
2020-07-04,54.896652,50.136189,60.324078,62.71991,45.906494,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,53.96991,44.14352
2020-07-05,54.896652,50.136189,60.324078,62.71991,45.906494,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,53.96991,44.14352
2020-07-06,54.839127,50.136189,60.324078,62.71991,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-07,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-08,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-09,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-10,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-11,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-12,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-13,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-14,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-15,54.308029,50.136189,60.324078,61.33102,45.661186,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,52.58102,44.14352
2020-07-16,54.250507,50.136189,60.324078,61.33102,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-17,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-18,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-19,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-20,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-21,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-22,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-23,53.998234,50.136189,60.324078,60.671295,45.415878,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,51.192127,44.14352
2020-07-24,53.743683,50.136189,60.324078,60.671295,44.330391,42.407406,52.8125,54.340275,47.534725,49.895832,44.340275,45.046295,44.14352
2020-07-25,53.658577,50.136189,60.324078,60.671295,43.967468,42.407406,52.8125,54.340275,47.534725,49.895832,41.736111,45.046295,44.14352
2020-07-26,53.658577,50.136189,60.324078,60.671295,43.967468,42.407406,52.8125,54.340275,47.534725,49.895832,41.736111,45.046295,44.14352
2020-07-27,53.658577,50.136189,60.324078,60.671295,43.967468,42.407406,52.8125,54.340275,47.534725,49.895832,41.736111,45.046295,44.14352
2020-07-28,52.861923,50.136189,60.324078,58.587963,43.967468,42.407406,52.8125,54.340275,47.534725,49.895832,41.736111,45.046295,44.14352
2020-07-29,52.861923,50.136189,60.324078,58.587963,43.967468,42.407406,52.8125,54.340275,47.534725,49.895832,41.736111,45.046295,44.14352
